Date,Baseline Inflow,2040_Inflow,2070_Inflow,2100_Inflow
4/7/1996,207.7,752.5,298.1,524
4/8/1996,204.9,695.5,275.4,468.6
4/9/1996,202,648.1,255.7,423
4/10/1996,199.2,609.4,239,401.1
4/11/1996,196.5,577.9,224.9,410.8
4/12/1996,198.5,554.6,213,455.9
4/13/1996,210.2,564.7,203.1,567.2
4/14/1996,230.5,609.5,194.7,751.4
4/15/1996,263.2,936.5,191.3,1226
4/16/1996,351.5,1092,237.7,1509
4/17/1996,496.5,1238,329,1717
4/18/1996,705.9,1504,458.1,1955
4/19/1996,1017,1916,751.3,2209
4/20/1996,1276,2195,1108,2297
4/21/1996,1429,2377,1464,2349
4/22/1996,1472,2452,1683,2499
4/23/1996,1460,2467,1752,2666
4/24/1996,1425,2641,1884,2613
4/25/1996,1506,2915,2050,2493
4/26/1996,1569,3260,2189,2368
4/27/1996,1539,3381,2275,2277
4/28/1996,1489,3353,2342,2312
4/29/1996,1521,3230,2382,2198
4/30/1996,1452,3051,2477,2071
5/1/1996,1350,2838,2582,1950
5/2/1996,1238,2607,2458,1744
5/3/1996,1126,2377,2262,1551
5/4/1996,1020,2161,2042,1410
5/5/1996,925,1979,1851,1316
5/6/1996,843.3,2015,1697,1253
5/7/1996,791.7,2174,1575,1235
5/8/1996,766.7,2128,1495,1266
5/9/1996,753.6,2030,1422,1281
5/10/1996,726.4,1946,1397,1287
5/11/1996,715.4,1782,1476,1316
5/12/1996,817.6,1629,1599,1306
5/13/1996,912.7,1563,1674,1324
5/14/1996,1002,1564,1748,1438
5/15/1996,1101,1611,1803,1523
5/16/1996,1197,1689,1863,1611
5/17/1996,1272,1793,1936,1719
5/18/1996,1357,1870,2046,1830
5/19/1996,1464,1903,2339,1927
5/20/1996,1545,1928,2496,2005
5/21/1996,1540,1999,2661,2121
5/22/1996,1469,2068,2770,2491
5/23/1996,1367,2081,2879,2399
5/24/1996,1257,2088,2777,2239
5/25/1996,1191,2005,2814,2118
5/26/1996,1188,1985,2643,2142
5/27/1996,1245,2049,2450,2215
5/28/1996,1345,2199,2310,2892
5/29/1996,1764,2418,2234,6226
5/30/1996,1944,2733,2226,6217
5/31/1996,2140,3118,5010,5339
6/1/1996,2339,4176,5655,4541
6/2/1996,2528,5135,5586,4210
6/3/1996,2710,5069,5003,4647
6/4/1996,2895,4764,4475,4689
6/5/1996,2894,4467,9279,4564
6/6/1996,2904,4297,9235,4545
6/7/1996,2958,4256,7866,4645
6/8/1996,3188,4284,6521,4956
6/9/1996,3579,4429,5700,5576
6/10/1996,8725,4808,5513,6249
6/11/1996,9641,5598,5893,7090
6/12/1996,9452,6957,6779,8145
6/13/1996,8639,8605,7514,9532
6/14/1996,7622,9208,8251,10132
6/15/1996,6573,9542,8179,10131
6/16/1996,5675,9237,7430,9822
6/17/1996,4898,8618,6496,9037
6/18/1996,4282,7810,5660,8225
6/19/1996,3816,6999,5074,7465
6/20/1996,3545,6326,4557,6796
6/21/1996,3660,5873,4206,9738
6/22/1996,4587,5910,4097,9728
6/23/1996,5000,6439,4388,9152
6/24/1996,5260,7345,5047,8813
6/25/1996,5593,8310,5723,8820
6/26/1996,5837,9158,6402,9038
6/27/1996,6028,9743,7277,9285
6/28/1996,6259,10206,7670,9507
6/29/1996,6353,10435,7892,9710
6/30/1996,6354,10507,7962,9904
7/1/1996,6448,10519,8200,10080
7/2/1996,6557,10402,8182,10396
7/3/1996,6651,10407,8086,10679
7/4/1996,6670,10325,8014,11544
7/5/1996,6621,10232,8049,11115
7/6/1996,6651,10133,8176,10272
7/7/1996,6754,10124,8532,9520
7/8/1996,6944,10229,9077,9094
7/9/1996,7456,10443,9823,8939
7/10/1996,7808,10657,10658,9026
7/11/1996,8224,10858,11202,9193
7/12/1996,8426,10953,11640,9240
7/13/1996,8435,11027,11579,9193
7/14/1996,8405,10867,11266,9022
7/15/1996,8374,10744,10821,8849
7/16/1996,8603,10865,10355,8839
7/17/1996,8690,11029,9787,9073
7/18/1996,8650,10880,9468,9339
7/19/1996,8499,10768,9353,9778
7/20/1996,8334,10421,9859,10076
7/21/1996,8195,10120,9876,10369
7/22/1996,8098,9902,9963,10540
7/23/1996,8107,11617,10079,12030
7/24/1996,8288,12413,10247,12678
7/25/1996,8573,11589,10433,12608
7/26/1996,10234,10572,10712,17423
7/27/1996,11046,10081,11017,25026
7/28/1996,10980,10044,11343,25874
7/29/1996,10675,10332,11697,24250
7/30/1996,10306,10628,12047,22114
7/31/1996,9975,10750,12305,20132
8/1/1996,9653,10823,12400,18449
8/2/1996,9401,10872,12527,17000
8/3/1996,9201,10886,12808,15729
8/4/1996,9690,10909,12750,14693
8/5/1996,9403,10857,12636,13866
8/6/1996,9194,10763,13699,13262
8/7/1996,8761,10601,13398,13378
8/8/1996,8365,10523,12811,12765
8/9/1996,8033,10373,12240,12057
8/10/1996,7825,10076,11873,11536
8/11/1996,7735,9911,11340,11212
8/12/1996,7765,9579,10926,10985
8/13/1996,7838,9056,10589,10820
8/14/1996,7999,8609,10303,10712
8/15/1996,8096,8251,10070,10621
8/16/1996,8120,7962,9883,10447
8/17/1996,8044,7662,9626,10188
8/18/1996,7919,7427,9353,9965
8/19/1996,7884,7250,9571,9587
8/20/1996,7525,7096,9233,9187
8/21/1996,6986,6856,8670,8765
8/22/1996,6470,6575,8158,8580
8/23/1996,6033,6317,8382,8198
8/24/1996,5779,6185,7935,7927
8/25/1996,5578,6187,7439,7759
8/26/1996,5416,6519,7377,7706
8/27/1996,5373,10190,7254,7942
8/28/1996,5729,16311,7203,8079
8/29/1996,5753,24141,7236,8405
8/30/1996,5650,25055,7309,8270
8/31/1996,5550,22084,7414,8012
9/1/1996,5484,18282,7482,7754
9/2/1996,5440,15027,7522,7676
9/3/1996,5446,12596,7573,7422
9/4/1996,5590,10949,7648,7113
9/5/1996,5442,9865,7710,6784
9/6/1996,5216,9547,7724,6443
9/7/1996,4983,9141,7519,6128
9/8/1996,4843,8469,7254,5882
9/9/1996,4697,7648,7052,5640
9/10/1996,4618,6955,6991,5498
9/11/1996,4620,6472,6911,6124
9/12/1996,4610,6160,6778,6171
9/13/1996,4594,5988,6604,6406
9/14/1996,4600,5885,6425,6063
9/15/1996,4375,5831,6233,5598
9/16/1996,4172,5839,6074,5243
9/17/1996,4088,5939,6020,4988
9/18/1996,4114,6123,6051,4891
9/19/1996,4580,6332,6139,4893
9/20/1996,6023,6531,6229,4993
9/21/1996,6206,6645,6669,5161
9/22/1996,5577,6712,6737,5671
9/23/1996,4893,6828,6764,5745
9/24/1996,4418,7024,6932,5820
9/25/1996,5904,7285,7161,6009
9/26/1996,6329,7578,9094,6257
9/27/1996,5706,7904,12074,6551
9/28/1996,4891,8205,15584,6874
9/29/1996,4183,8382,14461,7616
9/30/1996,3615,8484,12690,10161
10/1/1996,3125,8739,11020,10538
10/2/1996,2700,8150,9260,9685
10/3/1996,2336,7251,7736,8497
10/4/1996,2029,6347,6513,7329
10/5/1996,1777,5573,5600,6353
10/6/1996,1734,4949,4958,5601
10/7/1996,1619,4426,4512,5008
10/8/1996,1445,4232,4215,4578
10/9/1996,1273,3786,4055,4297
10/10/1996,1129,3315,4612,4771
10/11/1996,1018,2896,6794,5619
10/12/1996,933.7,2546,6414,5652
10/13/1996,869.1,2260,5284,5005
10/14/1996,821,2028,4193,4480
10/15/1996,777,1840,3339,3832
10/16/1996,738.2,1688,2719,3200
10/17/1996,704.7,1564,2281,2672
10/18/1996,675.6,1463,1971,2253
10/19/1996,650.4,1380,1749,1926
10/20/1996,628.6,1311,1586,1670
10/21/1996,609.7,1253,1463,1469
10/22/1996,593.2,1204,1368,1309
10/23/1996,578.9,1163,1293,1182
10/24/1996,567,1128,1233,1080
10/25/1996,571.7,1098,1183,998.1
10/26/1996,561.9,1072,1142,931.5
10/27/1996,548.9,1048,1107,877.3
10/28/1996,536.5,1028,1077,833
10/29/1996,525.7,1010,1052,796.7
10/30/1996,516.6,993.6,1029,766.6
10/31/1996,508.6,981.7,1010,741.7
11/1/1996,501.5,967.2,992.8,721.3
11/2/1996,499.4,952.3,976.4,704.2
11/3/1996,493.4,937.9,960.9,689.8
11/4/1996,486.5,924.3,946.2,677.2
11/5/1996,479.7,911.4,932.3,665.6
11/6/1996,473.3,900.2,919.1,654.7
11/7/1996,467.5,889.2,906.4,644.6
11/8/1996,478.6,878.1,894.8,635.5
11/9/1996,474,867.2,885.6,628.1
11/10/1996,465.3,856.5,877.5,631.2
11/11/1996,456.6,846.2,868.1,625.6
11/12/1996,448.8,836.4,858.1,616.3
11/13/1996,441.9,826.8,847.9,606.7
11/14/1996,435.9,817.5,837.6,597.6
11/15/1996,430.7,808.3,827.3,589.3
11/16/1996,425.7,799.2,817.2,581.6
11/17/1996,421,790.2,807.4,574.3
11/18/1996,416.5,781.3,797.7,567.6
11/19/1996,412.2,772.6,788.4,561.1
11/20/1996,408,764,779.3,555
11/21/1996,404,755.7,770.5,549.3
11/22/1996,401.4,747.6,762,544
11/23/1996,398.3,739.6,753.6,538.6
11/24/1996,394.2,731.8,745.5,533.2
11/25/1996,390.2,724.2,737.9,528
11/26/1996,386.3,716.7,730.6,522.8
11/27/1996,382.4,709.4,723.3,517.8
11/28/1996,378.7,702.3,716.5,512.9
11/29/1996,375.1,695.3,710.5,508.1
11/30/1996,371.7,688.4,704.9,503.5
12/1/1996,368.3,681.6,698,499.4
12/2/1996,365,675,691,495
12/3/1996,361.8,668.4,683.8,490.6
12/4/1996,358.6,662,676.7,486.2
12/5/1996,355.5,655.7,669.7,481.8
12/6/1996,352.5,649.5,663,477.6
12/7/1996,349.5,643.4,657.2,473.4
12/8/1996,346.5,637.4,651.5,469.3
12/9/1996,343.6,631.4,645,465.3
12/10/1996,340.7,625.6,638.5,461.3
12/11/1996,337.9,619.9,632.1,457.4
12/12/1996,335.1,614.3,626,453.6
12/13/1996,332.3,608.7,620.1,449.9
12/14/1996,329.6,603.3,614.3,446.4
12/15/1996,329,597.9,608.7,442.9
12/16/1996,326.4,592.7,603.2,439.3
12/17/1996,323.2,587.5,597.9,435.8
12/18/1996,320.1,582.4,592.6,432.4
12/19/1996,317.8,577.5,587.4,429.2
12/20/1996,315.2,572.6,582.3,428.6
12/21/1996,312.5,568.3,577.3,425.3
12/22/1996,309.8,564,572.5,421.7
12/23/1996,307.1,560.2,567.9,417.9
12/24/1996,304.4,555.8,563.2,414.2
12/25/1996,301.9,551,558.6,410.6
12/26/1996,299.5,546.3,553.9,407.2
12/27/1996,297.1,541.5,549.2,403.8
12/28/1996,294.8,536.9,544.5,400.6
12/29/1996,292.5,532.4,539.9,397.3
12/30/1996,290.3,527.9,535.4,394.2
12/31/1996,288,523.4,530.9,391
1/1/1997,285.8,519,526.5,387.9
1/2/1997,283.6,514.6,522.2,385.1
1/3/1997,281.5,510.2,517.9,382.2
1/4/1997,279.4,506.3,513.7,379.2
1/5/1997,277.3,502.1,509.6,376.2
1/6/1997,275.2,497.9,505.5,373.2
1/7/1997,273.1,493.7,501.5,370.2
1/8/1997,271.1,489.6,497.5,367.3
1/9/1997,269.1,485.6,493.6,364.5
1/10/1997,267.1,481.7,489.7,361.7
1/11/1997,265.1,477.9,485.8,359
1/12/1997,263.1,474.1,482,356.3
1/13/1997,261.2,470.4,478.3,353.6
1/14/1997,259.3,466.7,474.6,350.9
1/15/1997,257.4,463.1,470.9,348.3
1/16/1997,255.5,459.7,467.3,345.7
1/17/1997,253.6,456.2,463.7,343.1
1/18/1997,251.8,452.7,460.2,340.6
1/19/1997,249.9,449.2,456.7,338.1
1/20/1997,248.1,445.7,453.3,335.6
1/21/1997,246.3,442.3,449.8,333.2
1/22/1997,244.5,439,446.4,330.7
1/23/1997,242.8,435.7,443.1,328.3
1/24/1997,241,432.4,439.8,326
1/25/1997,239.3,429.2,436.5,323.7
1/26/1997,237.6,426,433.3,321.4
1/27/1997,235.9,422.9,430,319.1
1/28/1997,234.2,419.7,426.9,316.8
1/29/1997,232.5,416.6,423.7,314.5
1/30/1997,230.9,413.6,420.6,312.4
1/31/1997,229.3,410.5,417.7,310.3
2/1/1997,227.7,407.5,414.7,308.1
2/2/1997,226,404.6,411.7,305.9
2/3/1997,224.4,401.6,408.6,303.8
2/4/1997,222.8,398.7,405.6,301.7
2/5/1997,221.3,395.8,402.6,299.5
2/6/1997,219.7,392.9,399.6,297.4
2/7/1997,218.2,390.1,396.7,295.3
2/8/1997,216.6,387.3,393.9,293.2
2/9/1997,215.1,384.5,391,291.1
2/10/1997,213.6,381.7,388.2,289
2/11/1997,212.1,379,385.5,287.3
2/12/1997,210.7,376.3,382.7,285.4
2/13/1997,209.2,373.6,380,283.4
2/14/1997,207.7,371,377.2,281.4
2/15/1997,206.3,368.3,374.6,279.4
2/16/1997,207.1,365.7,371.9,277.5
2/17/1997,206.7,363.1,369.3,275.6
2/18/1997,204.8,360.6,366.7,273.8
2/19/1997,202.7,358,364.4,272
2/20/1997,200.6,355.5,362.2,270.1
2/21/1997,198.8,353,359.8,268.2
2/22/1997,197.5,350.7,357.2,266.3
2/23/1997,196.2,348.5,354.8,264.4
2/24/1997,194.8,347,353.4,262.5
2/25/1997,193.4,350.2,355.3,260.8
2/26/1997,192.8,348.2,355.1,259.3
2/27/1997,192,345.2,432.8,257.5
2/28/1997,190.8,394,458.7,255.7
3/1/1997,189.5,502.3,454.7,253.9
3/2/1997,188.2,612.3,440.7,252.1
3/3/1997,209.6,801.4,424.3,250.3
3/4/1997,219.2,1655,419.3,248.5
3/5/1997,221.6,2885,451.5,320.5
3/6/1997,219.8,4025,682,371.3
3/7/1997,215.8,4651,1029,398.1
3/8/1997,210.7,4963,1188,406.4
3/9/1997,205.3,5277,1233,399.5
3/10/1997,199.9,5562,1209,384.4
3/11/1997,194.9,5459,1151,365.8
3/12/1997,190.5,5151,1076,346.4
3/13/1997,186.6,4767,994.8,327.8
3/14/1997,183.1,4308,914.7,310.6
3/15/1997,180.4,3831,840.5,295.2
3/16/1997,177.7,3372,773.3,281.8
3/17/1997,175,2949,713.6,270.2
3/18/1997,172.5,2571,661.8,260.3
3/19/1997,170.5,2240,617.6,251.8
3/20/1997,168.6,1964,785.4,244.6
3/21/1997,166.9,1755,949.5,238.5
3/22/1997,203.9,1596,1042,233.3
3/23/1997,223.9,1491,1145,229
3/24/1997,230.2,1459,1444,265.5
3/25/1997,228.9,1456,1820,322.6
3/26/1997,223.2,1421,2264,469.9
3/27/1997,215.4,1364,2710,645.3
3/28/1997,207.3,1320,2902,1053
3/29/1997,199.2,1244,2956,1066
3/30/1997,218.7,1150,2934,977.1
3/31/1997,241.4,1053,2900,950.1
4/1/1997,272,984,3051,1010
4/2/1997,275,954.4,2992,1014
4/3/1997,266,931.2,2796,994.9
4/4/1997,252.7,900.3,2795,941.2
4/5/1997,244.3,854,2580,871.7
4/6/1997,270.7,804.3,2324,824.9
4/7/1997,311.4,807.1,2100,776.6
4/8/1997,347,912.6,1936,725.5
4/9/1997,414.8,975.7,1809,674.3
4/10/1997,568.2,1032,1845,709.2
4/11/1997,693.7,1126,1921,910.3
4/12/1997,738.3,1192,1969,1167
4/13/1997,716.3,1241,2288,1428
4/14/1997,664.3,1285,2773,1752
4/15/1997,608.3,1304,2925,2291
4/16/1997,571.6,1645,2902,2994
4/17/1997,571.7,2238,2809,3815
4/18/1997,630.4,2714,2891,4226
4/19/1997,721.2,3026,2942,4447
4/20/1997,835.2,3234,2971,4580
4/21/1997,997.3,3407,3043,4545
4/22/1997,1176,3558,3139,4374
4/23/1997,1353,3724,3290,4113
4/24/1997,1457,3875,3335,3772
4/25/1997,1575,4068,3383,3416
4/26/1997,2006,4284,3333,3077
4/27/1997,2562,4641,3227,2786
4/28/1997,3635,4946,3144,2569
4/29/1997,3622,5361,3121,2490
4/30/1997,3360,5774,3171,2554
5/1/1997,3101,5963,3261,2618
5/2/1997,2890,5972,3476,2655
5/3/1997,2789,5863,3807,2670
5/4/1997,2895,5773,4041,2635
5/5/1997,2743,5680,4316,2695
5/6/1997,2525,5384,4845,2700
5/7/1997,2310,4965,4472,2601
5/8/1997,2112,4520,3942,2459
5/9/1997,1932,4083,3466,2353
5/10/1997,1783,3717,3110,2244
5/11/1997,1667,3459,3387,2141
5/12/1997,1580,3195,3183,2084
5/13/1997,1670,3029,2903,2102
5/14/1997,1771,2903,2691,2180
5/15/1997,1749,2719,2603,2222
5/16/1997,1832,2576,2711,2320
5/17/1997,2199,2467,4015,2345
5/18/1997,2146,2441,7565,2318
